user_id,email,username,age,department,position
20737,john.kinser@enron.com,john.kinser,54,客服部,专员
20738,john.chismar@enron.com,john.chismar,34,市场部,专员
20739,dave.kistler@enron.com,dave.kistler,32,客服部,分析师
20740,gretchen.lotz@enron.com,gretchen.lotz,38,财务部,经理
20741,tammy.gilmore@enron.com,tammy.gilmore,43,管理层,总监
20742,news@prosrm.com,news,34,财务部,总监
20743,jake.thomas@enron.com,jake.thomas,47,销售部,总监
20744,calvin.johnson@enron.com,calvin.johnson,42,市场部,助理
20745,mauricio.marquez@enron.com,mauricio.marquez,28,财务部,主管
20746,andrew.greer@enron.com,andrew.greer,52,法务部,主管
20747,maalfre@cooper-energy-services.com,maalfre,22,管理层,助理
20748,fescofield@1411west.com,fescofield,37,客服部,专员
20749,hans.jathanna@enron.com,hans.jathanna,43,管理层,总监
20750,douglas.miller@enron.com,douglas.miller,58,技术部,专员
20751,j..vitrella@enron.com,j..vitrella,45,人力资源,经理
20752,bali.dey@enron.com,bali.dey,29,客服部,专员
20753,walton.agnew@enron.com,walton.agnew,32,销售部,分析师
20754,jane.saladino@enron.com,jane.saladino,54,管理层,分析师
20755,benjamin.rogers@enron.com,benjamin.rogers,29,管理层,专员
20756,rex.shelby@enron.com,rex.shelby,36,人力资源,主管
20757,mark.knippa@enron.com,mark.knippa,52,财务部,助理
20758,txreport@skippingstone.com,txreport,60,法务部,助理
20759,john.morris@enron.com,john.morris,57,客服部,总监
20760,debra.davidson@enron.com,debra.davidson,35,人力资源,分析师
20761,#24.training@enron.com,#24.training,60,市场部,总监
20762,jay.epstein@enron.com,jay.epstein,50,法务部,经理
20763,owner-strawbale@crest.org,owner-strawbale,58,市场部,经理
20764,ivan.liu@enron.com,ivan.liu,57,人力资源,总监
20765,hakeem.ogunbunmi@enron.com,hakeem.ogunbunmi,56,财务部,主管
20766,douglas.clifford@enron.com,douglas.clifford,42,客服部,经理
20767,jesse.cline@enron.com,jesse.cline,35,客服部,经理
20768,gustavo.giron@enron.com,gustavo.giron,54,客服部,经理
20769,miguel.garcia@enron.com,miguel.garcia,51,财务部,总监
20770,karutz.george@bcg.com,karutz.george,48,客服部,总监
20771,conferences@hedgefund.net,conferences,25,客服部,分析师
20772,brian.potter@enron.com,brian.potter,41,技术部,助理
20773,steven.kean@enron.com,steven.kean,38,技术部,分析师
20774,alan_batt@oxy.com,alan_batt,35,市场部,经理
20775,jcwwh@aol.com,jcwwh,49,法务部,分析师
20776,giri.padavala@enron.com,giri.padavala,26,技术部,经理
20777,michael.cowan@enron.com,michael.cowan,52,技术部,专员
20778,h..lewis@enron.com,h..lewis,48,财务部,主管
20779,james.post@enron.com,james.post,48,法务部,助理
20780,exclusive_ofers@sportsline.com,exclusive_ofers,50,销售部,助理
20781,xtrain07@enron.com,xtrain07,27,财务部,分析师
20782,michael.gapinski@ubspainewebber.com,michael.gapinski,44,市场部,主管
20783,edelivery@salomonsmithbarney.com,edelivery,56,销售部,总监
20784,sara.solorio@enron.com,sara.solorio,30,人力资源,经理
20785,t..lucci@enron.com,t..lucci,23,管理层,助理
20786,l..day@enron.com,l..day,56,销售部,总监
20787,larry.marcus@enron.com,larry.marcus,46,人力资源,主管
20788,stephen.thome@enron.com,stephen.thome,51,法务部,主管
20789,stanley.cocke@enron.com,stanley.cocke,39,人力资源,分析师
20790,chris.dorland@enron.com,chris.dorland,29,技术部,分析师
20791,partner-news@amazon.com,partner-news,48,技术部,主管
20792,clinton.comeaux@enron.com,clinton.comeaux,35,市场部,经理
20793,steve.pearlman@enron.com,steve.pearlman,60,技术部,助理
20794,geraldine.shore@enron.com,geraldine.shore,60,技术部,主管
20795,mike.tamm@enron.com,mike.tamm,24,销售部,助理
20796,mike.mcconnell@enron.com,mike.mcconnell,36,人力资源,经理
20797,efraser@anderson.ucla.edu,efraser,30,管理层,主管
20798,paul.schiavone@enron.com,paul.schiavone,58,法务部,总监
20799,cathy.wang@enron.com,cathy.wang,60,法务部,主管
20800,i3ytqktw@msn.com,i3ytqktw,41,财务部,分析师
20801,greg.mcclendon@enron.com,greg.mcclendon,55,人力资源,助理
20802,dfeehan@apexprop.com,dfeehan,41,管理层,经理
20803,t..muzzy@enron.com,t..muzzy,57,财务部,分析师
20804,rebecca.cantrell@enron.com,rebecca.cantrell,49,客服部,经理
20805,aneela.charania@enron.com,aneela.charania,44,销售部,总监
20806,gcaspy@mba2002.hbs.edu,gcaspy,42,销售部,助理
20807,nepco.garrett@enron.com,nepco.garrett,31,管理层,助理
20808,john.lavorato@enron.com,john.lavorato,33,客服部,主管
20809,sandeep.ramachandran@enron.com,sandeep.ramachandran,36,管理层,分析师
20810,hargr@webtv.net,hargr,31,客服部,经理
20811,randy_smith@hp.com,randy_smith,57,销售部,助理
20812,pfse@dynegy.com,pfse,57,财务部,助理
20813,flavia.negrete@enron.com,flavia.negrete,37,管理层,主管
20814,einsighthtml@list1.resdata.com,einsighthtml,43,市场部,助理
20815,mike.barry@enron.com,mike.barry,45,市场部,总监
20816,jay.knoblauh@enron.com,jay.knoblauh,34,技术部,专员
20817,gregory.carraway@enron.com,gregory.carraway,46,技术部,经理
20818,john.taylor@enron.com,john.taylor,34,人力资源,助理
20819,western.price.survey.contacts@ren-8.cais.net,western.price.survey.contacts,35,法务部,专员
20820,tana.jones@enron.com,tana.jones,22,人力资源,主管
20821,bilal.bajwa@enron.com,bilal.bajwa,29,客服部,主管
20822,frank.ermis@enron.com,frank.ermis,60,人力资源,助理
20823,bob.schorr@enron.com,bob.schorr,37,法务部,专员
20824,e-mail <.scott@enron.com>,e-mail <.scott,46,客服部,总监
20825,ginger.dernehl@enron.com,ginger.dernehl,44,管理层,专员
20826,s..bryan@enron.com,s..bryan,45,客服部,助理
20827,christopher.funk@enron.com,christopher.funk,28,客服部,专员
20828,david.dupre@enron.com,david.dupre,35,法务部,专员
20829,l..morris@enron.com,l..morris,48,技术部,总监
20830,pmg@enron.com,pmg,36,财务部,经理
20831,december2001@lists.winebid.com,december2001,38,销售部,专员
20832,michelle.akers@enron.com,michelle.akers,31,人力资源,专员
20833,jeff.shields@enron.com,jeff.shields,36,销售部,总监
20834,minal.dalia@enron.com,minal.dalia,37,客服部,总监
20835,todd.hall@enron.com,todd.hall,43,管理层,助理
20836,xtrain10@enron.com,xtrain10,53,客服部,主管
20837,j..broderick@enron.com,j..broderick,44,财务部,主管
20838,john.shafer@enron.com,john.shafer,56,客服部,主管
20839,ted.evans@enron.com,ted.evans,56,技术部,总监
20840,louis.dicarlo@enron.com,louis.dicarlo,24,市场部,分析师
20841,western.price.survey.contacts@proxy4.ba.best.com,western.price.survey.contacts,25,技术部,助理
20842,marilyn.colbert@enron.com,marilyn.colbert,30,人力资源,经理
20843,john.kratzer@enron.com,john.kratzer,31,技术部,主管
20844,email <.ngw@enron.com>,email <.ngw,54,客服部,专员
20845,editor@theb2bvoice.com,editor,25,客服部,分析师
20846,carey.mansfield@enron.com,carey.mansfield,53,技术部,经理
20847,darrell.williamson@enron.com,darrell.williamson,56,销售部,经理
20848,michael.wong@enron.com,michael.wong,23,管理层,总监
20849,theresa.staab@enron.com,theresa.staab,40,技术部,总监
20850,ahmed.haque@enron.com,ahmed.haque,49,财务部,经理
20851,doug.sewell@enron.com,doug.sewell,28,财务部,主管
20852,chefscatalog_support@chefscatalog.chtah.com,chefscatalog_support,34,管理层,专员
20853,carol.kowdrysh@enron.com,carol.kowdrysh,39,销售部,经理
20854,david.forster@enron.com,david.forster,45,销售部,助理
20855,julie.sarnowski@enron.com,julie.sarnowski,58,人力资源,分析师
20856,matthew.scrimshaw@enron.com,matthew.scrimshaw,36,管理层,分析师
20857,darrel.watkins@enron.com,darrel.watkins,27,技术部,经理
20858,mary.ogden@enron.com,mary.ogden,47,销售部,助理
20859,harris.hameed@enron.com,harris.hameed,57,客服部,经理
20860,joe.gold@enron.com,joe.gold,22,财务部,经理
20861,p..hewitt@enron.com,p..hewitt,53,销售部,分析师
20862,larry.campbell@enron.com,larry.campbell,43,市场部,总监
20863,anitha.mathis@enron.com,anitha.mathis,24,人力资源,主管
20864,gthorse@keyad.com,gthorse,58,客服部,专员
20865,buck.buckner@honeywell.com,buck.buckner,24,市场部,分析师
20866,steve.neal@enron.com,steve.neal,39,技术部,主管
20867,donna.consemiu@enron.com,donna.consemiu,42,技术部,主管
20868,david.samuelson@enron.com,david.samuelson,59,财务部,分析师
20869,j..detmering@enron.com,j..detmering,47,市场部,专员
20870,mike.cowan@enron.com,mike.cowan,32,人力资源,总监
20871,john.greene@enron.com,john.greene,46,法务部,助理
20872,michelle.laurant@enron.com,michelle.laurant,30,市场部,总监
20873,maureen.mcvicker@enron.com,maureen.mcvicker,44,技术部,经理
20874,gloria.guo@enron.com,gloria.guo,49,人力资源,经理
20875,basem.khuri@enron.com,basem.khuri,43,销售部,专员
20876,home.mims@enron.com,home.mims,23,管理层,助理
20877,frank.hayden@enron.com,frank.hayden,53,人力资源,专员
20878,jared.kaiser@enron.com,jared.kaiser,57,销售部,助理
20879,carol.carter@enron.com,carol.carter,33,销售部,经理
20880,home.les@enron.com,home.les,40,人力资源,分析师
20881,gary.taylor@enron.com,gary.taylor,26,市场部,专员
20882,david.oliver@enron.com,david.oliver,31,销售部,分析师
20883,wes.dempsey@enron.com,wes.dempsey,31,销售部,专员
20884,w..pereira@enron.com,w..pereira,45,市场部,经理
20885,arturo@campbell.com,arturo,22,管理层,助理
20886,jimgriffeth@compuserve.com,jimgriffeth,45,管理层,经理
20887,dailyquote@smtp.quote.com,dailyquote,30,市场部,主管
20888,mark.smith@enron.com,mark.smith,49,客服部,总监
20889,retwell@sanmarcos.net,retwell,57,销售部,经理
20890,rob.milnthorp@enron.com,rob.milnthorp,23,市场部,专员
20891,andrew.hawthorn@enron.com,andrew.hawthorn,57,市场部,总监
20892,m..galan@enron.com,m..galan,60,法务部,助理
20893,john.pritchard@enron.com,john.pritchard,22,管理层,助理
20894,ann.osire@enron.com,ann.osire,46,市场部,分析师
20895,adriana.mendez@enron.com,adriana.mendez,57,人力资源,总监
20896,eric.feitler@enron.com,eric.feitler,55,财务部,分析师
20897,rahil.jafry@enron.com,rahil.jafry,46,财务部,主管
20898,kathryn.pallant@enron.com,kathryn.pallant,39,管理层,专员
20899,michael.horning@enron.com,michael.horning,53,财务部,经理
20900,usatoday1430@hotmail.kg,usatoday1430,32,销售部,专员
20901,cecilia.cheung@enron.com,cecilia.cheung,48,管理层,助理
20902,marc.horowitz@enron.com,marc.horowitz,26,法务部,专员
20903,valerie.landry@enron.com,valerie.landry,37,客服部,总监
20904,daniel.henson@enron.com,daniel.henson,34,客服部,经理
20905,david.loosley@enron.com,david.loosley,30,管理层,经理
20906,gerry_cashiola@hp.com,gerry_cashiola,47,法务部,总监
20907,margaret.allen@enron.com,margaret.allen,46,法务部,助理
20908,webmaster@newsletter.ussoccer.com,webmaster,43,销售部,分析师
20909,fredrik.eriksson@enron.com,fredrik.eriksson,60,财务部,专员
20910,mark.dobler@enron.com,mark.dobler,42,人力资源,助理
20911,mary@enron.com,mary,42,财务部,助理
20912,james.bruce@enron.com,james.bruce,42,管理层,分析师
20913,veronica.gonzalez@enron.com,veronica.gonzalez,53,人力资源,专员
20914,frank.stabler@enron.com,frank.stabler,46,管理层,助理
20915,jamest@kinkos.com,jamest,45,市场部,总监
20916,announce@inbox.nytimes.com,announce,34,财务部,分析师
20917,deric.burgess@enron.com,deric.burgess,57,技术部,分析师
20918,christine.dinh@enron.com,christine.dinh,51,人力资源,助理
20919,bradley.diebner@enron.com,bradley.diebner,40,市场部,助理
20920,ron.green@enron.com,ron.green,53,财务部,分析师
20921,james.posway@enron.com,james.posway,41,人力资源,专员
20922,rgcurry@mihc.com.mx,rgcurry,31,销售部,助理
20923,edward.brady@enron.com,edward.brady,26,客服部,总监
20924,carole.frank@enron.com,carole.frank,52,销售部,总监
20925,idrc.houston.chapter@mailman.enron.com,idrc.houston.chapter,54,销售部,总监
20926,eric_carlstrom@ars.aon.com,eric_carlstrom,24,法务部,分析师
20927,frank.davis@enron.com,frank.davis,56,市场部,经理
20928,jonathan.whitehead@enron.com,jonathan.whitehead,37,法务部,主管
20929,cynthia.shoup@enron.com,cynthia.shoup,24,销售部,专员
20930,bruce.rudy@enron.com,bruce.rudy,49,市场部,经理
20931,terri.clynes@enron.com,terri.clynes,28,管理层,主管
20932,mark.metts@enron.com,mark.metts,54,人力资源,助理
20933,cassandra.schultz@enron.com,cassandra.schultz,45,销售部,助理
20934,home.mike@enron.com,home.mike,59,财务部,专员
20935,joannie.williamson@enron.com,joannie.williamson,23,客服部,经理
20936,alexios.kollaros@enron.com,alexios.kollaros,40,销售部,经理
20937,6gc86@msn.com,6gc86,29,财务部,专员
20938,w.duran@enron.com,w.duran,41,法务部,助理
20939,brian.steinbrueck@enron.com,brian.steinbrueck,35,客服部,专员
20940,franky.sulistio@enron.com,franky.sulistio,52,市场部,助理
20941,junaid.khanani@enron.com,junaid.khanani,50,法务部,经理
20942,mary.gray@enron.com,mary.gray,41,技术部,分析师
20943,vivatrim@open2win.roi1.net,vivatrim,29,技术部,专员
20944,p..adams@enron.com,p..adams,28,财务部,分析师
20945,barbara.sargent@enron.com,barbara.sargent,37,财务部,总监
20946,darryl.kendrick@enron.com,darryl.kendrick,32,法务部,总监
20947,frank.economou@enron.com,frank.economou,49,客服部,主管
20948,hrobertson@cloughcapital.com,hrobertson,47,财务部,主管
20949,john.zufferli@enron.com,john.zufferli,49,销售部,经理
20950,jesus.guerra@enron.com,jesus.guerra,34,客服部,总监
20951,jaimie.jessop@enron.com,jaimie.jessop,49,销售部,经理
20952,home.williams@enron.com,home.williams,35,人力资源,专员
20953,gordon.savage@enron.com,gordon.savage,26,市场部,总监
20954,joseph.nieten@enron.com,joseph.nieten,33,法务部,专员
20955,m..forney@enron.com,m..forney,34,客服部,经理
20956,einsighthtml@listserv.ftenergy.com,einsighthtml,38,客服部,总监
20957,e-mail <.wayne@enron.com>,e-mail <.wayne,42,销售部,总监
20958,lloyd.will@enron.com,lloyd.will,47,市场部,专员
20959,horace.snyder@enron.com,horace.snyder,44,客服部,总监
20960,epao@mba2002.hbs.edu,epao,33,管理层,总监
20961,myint.oo@enron.com,myint.oo,59,市场部,分析师
20962,brenda.cassel@enron.com,brenda.cassel,30,法务部,经理
20963,tamara.carter@enron.com,tamara.carter,37,管理层,经理
20964,robert.bogucki@enron.com,robert.bogucki,33,法务部,分析师
20965,jenny.rub@enron.com,jenny.rub,31,销售部,助理
20966,judy.hernandez@enron.com,judy.hernandez,60,财务部,总监
20967,carlos.torres@enron.com,carlos.torres,46,销售部,主管
20968,jarnold@ect.enron.com,jarnold,53,财务部,总监
20969,sumey@enron.com,sumey,32,客服部,专员
20970,georgeanne.hodges@enron.com,georgeanne.hodges,30,财务部,专员
20971,shirley.sklar@idrc.org,shirley.sklar,50,技术部,专员
20972,j..sturm@enron.com,j..sturm,22,客服部,主管
20973,eric.saibi@enron.com,eric.saibi,34,销售部,总监
20974,brenda.flores-cuellar@enron.com,brenda.flores-cuellar,54,客服部,助理
20975,lauri.allen@enron.com,lauri.allen,53,销售部,分析师
20976,justin.rostant@enron.com,justin.rostant,50,客服部,主管
20977,rebecca.phillips@enron.com,rebecca.phillips,27,技术部,主管
20978,kevin.ruscitti@enron.com,kevin.ruscitti,40,技术部,专员
20979,agustin.perez@enron.com,agustin.perez,36,管理层,主管
20980,souad.mahmassani@enron.com,souad.mahmassani,51,客服部,总监
20981,r..barker@enron.com,r..barker,54,市场部,总监
20982,angela.mendez@enron.com,angela.mendez,29,管理层,总监
20983,david.ingram@enron.com,david.ingram,45,技术部,分析师
20984,david.coleman@enron.com,david.coleman,50,人力资源,助理
20985,ann.murphy@enron.com,ann.murphy,28,人力资源,专员
20986,mike.maggi@enron.com,mike.maggi,24,客服部,专员
20987,michael.frost@enron.com,michael.frost,44,市场部,助理
20988,lisa.mellencamp@enron.com,lisa.mellencamp,29,人力资源,主管
20989,fzerilli@powermerchants.com,fzerilli,59,法务部,分析师
20990,omar.aboudaher@enron.com,omar.aboudaher,49,财务部,总监
20991,catalina.cardenas@enron.com,catalina.cardenas,30,人力资源,主管
20992,pamela.sonnier@enron.com,pamela.sonnier,25,法务部,总监
20993,michelle.cash@enron.com,michelle.cash,39,财务部,专员
20994,terrell.benke@enron.com,terrell.benke,40,管理层,总监
20995,joseph.hrgovcic@enron.com,joseph.hrgovcic,39,市场部,主管
20996,paul.lucci@enron.com,paul.lucci,48,技术部,专员
20997,jennifer.jennings@enron.com,jennifer.jennings,30,财务部,主管
20998,rshiring@pcenergy.com,rshiring,31,法务部,主管
20999,kathy.mongeon@enron.com,kathy.mongeon,47,客服部,主管
21000,joyce.teixeira@enron.com,joyce.teixeira,58,管理层,分析师
21001,laurel.bolt@enron.com,laurel.bolt,48,销售部,助理
21002,e-mail <.elizabeth@enron.com>,e-mail <.elizabeth,26,市场部,助理
21003,lon.draper@enron.com,lon.draper,54,管理层,分析师
21004,mike.carson@enron.com,mike.carson,45,客服部,助理
21005,jana.mills@enron.com,jana.mills,42,技术部,分析师
21006,scsatkfa@caprock.net,scsatkfa,27,客服部,分析师
21007,adam.plager@enron.com,adam.plager,44,市场部,总监
21008,s..pollan@enron.com,s..pollan,47,人力资源,助理
21009,troy.denetsosie@enron.com,troy.denetsosie,35,客服部,专员
21010,email <.mhenergy@enron.com>,email <.mhenergy,42,管理层,专员
21011,cox.john@bcg.com,cox.john,57,财务部,总监
21012,pam.butler@enron.com,pam.butler,53,法务部,分析师
21013,tiffany.miller@enron.com,tiffany.miller,25,技术部,经理
21014,ken.rice@enron.com,ken.rice,51,技术部,经理
21015,gavin.dillingham@enron.com,gavin.dillingham,32,客服部,助理
21016,fran.chang@enron.com,fran.chang,22,销售部,主管
21017,networkcommerce-tdtl20011226@ombramarketing.com,networkcommerce-tdtl20011226,30,管理层,主管
21018,scott.josey@enron.com,scott.josey,39,市场部,分析师
21019,brian.eoff@enron.com,brian.eoff,45,管理层,经理
21020,stinson.gibner@enron.com,stinson.gibner,45,财务部,经理
21021,jim.ogg@enron.com,jim.ogg,47,管理层,分析师
21022,4y2wgyg621@msn.com,4y2wgyg621,36,销售部,分析师
21023,tech_alert@listserv.dowjones.com,tech_alert,27,市场部,经理
21024,laura.a.de.la.torre@accenture.com,laura.a.de.la.torre,35,客服部,经理
21025,candace.womack@enron.com,candace.womack,30,人力资源,总监
21026,dean.laurent@enron.com,dean.laurent,50,技术部,经理
21027,barry.bumgardner@enron.com,barry.bumgardner,43,市场部,助理
21028,ron.howard@coair.com,ron.howard,30,客服部,经理
21029,energyinsight@spector.ftenergy.com,energyinsight,36,销售部,经理
21030,peggy.hedstrom@enron.com,peggy.hedstrom,28,市场部,专员
21031,glenn.matthys@enron.com,glenn.matthys,45,管理层,主管
21032,kevin.o'donnell@enron.com,kevin.o'donnell,46,财务部,分析师
21033,craig.brown@enron.com,craig.brown,31,市场部,总监
21034,bryan.lari@enron.com,bryan.lari,58,技术部,总监
21035,customerservice@chaseplatinum.po-1.com,customerservice,32,客服部,专员
21036,william.kelly@enron.com,william.kelly,35,财务部,助理
21037,enron.announcements@enron.com,enron.announcements,50,人力资源,经理
21038,timothy.hamilton@enron.com,timothy.hamilton,28,财务部,经理
21039,kevin.cline@enron.com,kevin.cline,59,销售部,专员
21040,rbandekow@home.com,rbandekow,49,法务部,主管
21041,e-mail <.natalie@enron.com>,e-mail <.natalie,37,管理层,分析师
21042,zipper.andy@enron.com,zipper.andy,27,人力资源,总监
21043,home.scott@enron.com,home.scott,60,管理层,分析师
21044,kristin.quinn@enron.com,kristin.quinn,23,管理层,主管
21045,graham.dunbar@enron.com,graham.dunbar,55,人力资源,分析师
21046,isaac.rodriguez@enron.com,isaac.rodriguez,47,管理层,分析师
21047,jie.ji@enron.com,jie.ji,25,人力资源,助理
21048,darin.carlisle@enron.com,darin.carlisle,46,市场部,主管
21049,scott'.'hendrickson@enron.com,scott'.'hendrickson,53,市场部,总监
21050,my-login-request@yahoo-inc.com,my-login-request,22,法务部,专员
21051,binh.pham@enron.com,binh.pham,30,销售部,总监
21052,newsletter@winecommune.com,newsletter,48,法务部,总监
21053,mark.guzman@enron.com,mark.guzman,33,客服部,经理
21054,ddalessa@sempratrading.com,ddalessa,23,市场部,经理
21055,david.delainey@enron.com,david.delainey,38,人力资源,经理
21056,begone@cliffhanger.com,begone,25,销售部,总监
21057,ted.robinson@enron.com,ted.robinson,40,销售部,助理
21058,charlie.foster@enron.com,charlie.foster,47,市场部,分析师
21059,harry.kingerski@enron.com,harry.kingerski,56,财务部,专员
21060,randy.otto@enron.com,randy.otto,27,管理层,经理
21061,nyadmin@intcx.com,nyadmin,54,人力资源,主管
21062,vincent.wagner@enron.com,vincent.wagner,56,法务部,助理
21063,brian.hoskins@enron.com,brian.hoskins,59,市场部,专员
21064,hpl/aep.bywaters@enron.com,hpl/aep.bywaters,49,人力资源,经理
21065,l..gay@enron.com,l..gay,37,市场部,助理
21066,diane.anderson@enron.com,diane.anderson,29,客服部,总监
21067,iris.mack@enron.com,iris.mack,60,技术部,专员
21068,courtney.votaw@enron.com,courtney.votaw,33,市场部,经理
21069,information.management@enron.com,information.management,30,技术部,主管
21070,steven.matthews@ubspw.com,steven.matthews,53,法务部,总监
21071,john.gillespie@enron.com,john.gillespie,55,管理层,主管
21072,matt.lorenz@enron.com,matt.lorenz,45,财务部,分析师
21073,steve.dailey@enron.com,steve.dailey,39,市场部,经理
21074,e-mail.center@wsj.com,e-mail.center,43,销售部,专员
21075,icehelpdesk@intcx.com,icehelpdesk,55,市场部,专员
21076,thadwhite@avaya.com,thadwhite,58,市场部,助理
21077,john.thomas@enron.com,john.thomas,51,法务部,经理
21078,dung.tran@enron.com,dung.tran,53,财务部,专员
21079,home.keavey@enron.com,home.keavey,32,管理层,经理
21080,jeremy.lo@enron.com,jeremy.lo,58,市场部,主管
21081,all_ena_egm_eim@enron.com,all_ena_egm_eim,54,技术部,经理
21082,george.chapa@enron.com,george.chapa,22,人力资源,经理
21083,bill.williams@enron.com,bill.williams,52,法务部,助理
21084,elaine.schield@enron.com,elaine.schield,31,财务部,经理
21085,mara.bronstein@enron.com,mara.bronstein,57,销售部,主管
21086,reno.casimir@enron.com,reno.casimir,42,人力资源,助理
21087,sharad.agnihotri@enron.com,sharad.agnihotri,42,管理层,经理
21088,bryant.frihart@enron.com,bryant.frihart,58,法务部,经理
21089,errol.mclaughlin@enron.com,errol.mclaughlin,54,技术部,主管
21090,mery.l.brown@accenture.com,mery.l.brown,36,技术部,助理
21091,mike_heggemen@hp.com,mike_heggemen,26,客服部,专员
21092,kevin.sweeney@enron.com,kevin.sweeney,41,法务部,经理
21093,cassy.moses@enron.com,cassy.moses,57,客服部,经理
21094,mark.palmer@enron.com,mark.palmer,45,人力资源,专员
21095,a..martin@enron.com,a..martin,58,管理层,分析师
21096,a..fox@enron.com,a..fox,37,客服部,专员
21097,mac.d.hargrove@rssmb.com,mac.d.hargrove,59,客服部,主管
21098,alton.jackson@enron.com,alton.jackson,56,人力资源,主管
21099,heather.kroll@enron.com,heather.kroll,22,销售部,经理
21100,stouchstone@natsource.com,stouchstone,36,法务部,分析师
21101,e-mail <.harriet@enron.com>,e-mail <.harriet,22,法务部,经理
21102,daniel.simmons@enron.com,daniel.simmons,46,管理层,经理
21103,mike@enron.com,mike,35,人力资源,助理
21104,rena.lo@enron.com,rena.lo,53,技术部,主管
21105,donna.fulton@enron.com,donna.fulton,39,市场部,经理
21106,tay.canacoo@enron.com,tay.canacoo,36,销售部,分析师
21107,ajit.dhansinghani@enron.com,ajit.dhansinghani,45,客服部,分析师
21108,joe.errigo@enron.com,joe.errigo,27,市场部,总监
21109,jay.reitmeyer@enron.com,jay.reitmeyer,30,销售部,经理
21110,doug.gilbert-smith@enron.com,doug.gilbert-smith,59,技术部,助理
21111,becky.young@enron.com,becky.young,30,人力资源,专员
21112,j..hanson@enron.com,j..hanson,38,法务部,助理
21113,cella.amerson@enron.com,cella.amerson,42,法务部,助理
21114,jeffrey.oh@enron.com,jeffrey.oh,39,人力资源,经理
21115,conal.tackney@enron.com,conal.tackney,34,财务部,总监
21116,elsie.lew@enron.com,elsie.lew,28,财务部,经理
21117,tim.carter@enron.com,tim.carter,32,客服部,助理
21118,jennifer.mendez@enron.com,jennifer.mendez,42,销售部,经理
21119,tashia.hayes@enron.com,tashia.hayes,56,法务部,主管
21120,alan.wright@enron.com,alan.wright,50,管理层,助理
21121,scott.franklin@enron.com,scott.franklin,38,市场部,经理
21122,jeb.ligums@enron.com,jeb.ligums,32,管理层,分析师
21123,loretta.brooks@enron.com,loretta.brooks,60,技术部,主管
21124,gary.bryan@enron.com,gary.bryan,42,财务部,经理
21125,hill.thad@bcg.com,hill.thad,37,法务部,助理
21126,kroswald@avaya.com,kroswald,54,技术部,分析师
21127,ashley.worthing@enron.com,ashley.worthing,41,管理层,主管
21128,bryce.schneider@enron.com,bryce.schneider,23,销售部,助理
21129,bart.burk@enron.com,bart.burk,57,人力资源,经理
21130,capstone@ktc.com,capstone,51,市场部,主管
21131,patrick.hansen@enron.com,patrick.hansen,29,技术部,经理
21132,thomas.lowell@enron.com,thomas.lowell,36,财务部,主管
21133,john.griffith@enron.com,john.griffith,47,法务部,分析师
21134,patricia.rivera@enron.com,patricia.rivera,27,管理层,经理
21135,gary.law@enron.com,gary.law,23,市场部,主管
21136,steve.jacobellis@enron.com,steve.jacobellis,50,财务部,经理
21137,l..garcia@enron.com,l..garcia,43,市场部,经理
21138,a.hernandez@enron.com,a.hernandez,51,技术部,主管
21139,lew_g._williams@aep.com,lew_g._williams,58,销售部,分析师
21140,cynthia.franklin@enron.com,cynthia.franklin,47,客服部,经理
21141,neeran.pathak@enron.com,neeran.pathak,46,销售部,主管
21142,joseph.hirl@enron.com,joseph.hirl,44,人力资源,主管
21143,yevgeny.frolov@enron.com,yevgeny.frolov,39,管理层,助理
21144,eric.boyt@enron.com,eric.boyt,31,技术部,总监
21145,email <.mike@enron.com>,email <.mike,37,管理层,助理
21146,wsx@wsx.wsex.com,wsx,48,客服部,经理
21147,chris.ordway@enron.com,chris.ordway,27,管理层,助理
21148,wall_street_journal@xmr3.com,wall_street_journal,30,销售部,主管
21149,kristina.mordaunt@enron.com,kristina.mordaunt,55,人力资源,分析师
21150,keith.dodson@enron.com,keith.dodson,56,技术部,助理
21151,g..taylor@enron.com,g..taylor,44,客服部,总监
21152,n..gilbert@enron.com,n..gilbert,53,法务部,总监
21153,avril.forster@enron.com,avril.forster,54,法务部,助理
21154,trytb910@msn.com,trytb910,39,财务部,经理
21155,steve.jackson@enron.com,steve.jackson,42,人力资源,经理
21156,electricatlas01@listserv.ftenergy.com,electricatlas01,39,技术部,助理
21157,remi.collonges@enron.com,remi.collonges,55,法务部,总监
21158,editor@cookingsweeps.com,editor,36,财务部,经理
21159,randy.bissey@enron.com,randy.bissey,37,人力资源,专员
21160,m..schmidt@enron.com,m..schmidt,56,技术部,主管
21161,robert.benson@enron.com,robert.benson,58,销售部,专员
21162,imran.syed@enron.com,imran.syed,33,财务部,主管
21163,christa.winfrey@enron.com,christa.winfrey,59,法务部,分析师
21164,daniel.brown@enron.com,daniel.brown,44,技术部,分析师
21165,jennifer.lee@enron.com,jennifer.lee,44,财务部,总监
21166,mike.arendes@enron.com,mike.arendes,34,客服部,总监
21167,cindy.skinner@enron.com,cindy.skinner,41,财务部,助理
21168,karina.prizont@enron.com,karina.prizont,24,市场部,经理
21169,beatrice.reyna@enron.com,beatrice.reyna,36,人力资源,经理
21170,reiscast__wave_two.um.a.1013.228@reis-reports.unitymail.net,reiscast__wave_two.um.a.1013.228,55,客服部,经理
